,Title
2579,Entering Likert Scale Data into SPSS
2580,Mann-Whitney U Test and Alternative Non-Parametric Tests in SPSS
2581,One Sample Kolmogorov-Smirnov Test in SPSS
2582,MANCOVA in SPSS with the Testing of Assumptions
2583,Cochran's Q Test in SPSS with McNemar as a Post Hoc Test
2584,Multiple Regression with the Stepwise Method in SPSS
2585,Multinomial Logistic Regression with One Dichotomous Predictor Variable
2586,Multinomial Logistic Regression with One Dichotomous and One Continuous Predictor Variable
2587,Conducting a One-Way Repeated Measures ANOVA in SPSS
2588,Conducting a Repeated Measures ANOVA in SPSS
2589,Conducting a MANOVA in SPSS with Assumption Testing
2590,Dummy Coding Variables in SPSS
2591,Conducting a Multiple Regression After Dummy Coding Variables in SPSS
2592,Conducting an Ordinal Regression in SPSS with Assumption Testing
2593,Preparing Data in Excel to Import into SPSS
2594,CBT Role-Play - Setting an Agenda for a Counseling Session
2595,Spearman's Rank Correlation Coefficient in Excel
2596,General Keyboard Shortcuts in Excel
2597,"Cut, Copy, and Paste Keyboard Shortcuts in Excel"
2598,Navigation and Selection Keyboard Shortcuts in Excel
2599,Data Entry Keyboard Shortcuts in Excel
2600,Keyboard Shortcuts for Formatting in Excel
2601,REBT Role-Play - Postponing Gratification
2602,REBT Role-Play - Understanding the Difference Between Self-Judgment and the Evaluation of Behaviors
2603,Using Cronbach's Alpha in SPSS to Enhance Assessment Development
2604,Calculating and Interpreting Partial Correlations in SPSS
2605,Spearman's Rank-Order Correlation in SPSS
2606,Kendall's Tau Correlation Coefficient in SPSS
2607,Hide and Unhide Columns with an Excel VBA UserForm
2608,Check Cells for Non-Numeric Values with VBA IsNumeric Function
2609,Fomat Cell Based on Value of Another Cell in Excel
2610,REBT Role-Play - Addressing Belief Regarding Expectation of Respect
2611,Highlight Last Populated Cell in Each Column using Excel VBA
2612,Weighted and Unweighted Averages in Excel
2613,"QUARTILE.INC, QUARTILE.EXC, PERCENTILE.INC, and PERCENTILE.EXC Functions in Excel"
2614,Adding Ordinal Notation to Integers in Excel
2615,Descriptive and Inferential Statistics in Counseling Research
2616,Parametric and Nonparametric Statistical Tests
2617,CBT Role-Play - Behavioral Activation and Postpartum Depression
2618,Looping Through All Cells in a Selected Range in Excel VBA
2619,Performing the McNemar Test in SPSS
2620,Nested IF Functions to Calculate Grades in Excel
2621,"Creating a User Defined Function Using an ""If Then Else"" Statement in Excel VBA"
2622,"Levels of Measurement in Statistics (Nominal, Ordinal, Interval, Ratio)"
2623,CBT Role-Play - Exposure and Response Prevention - Later Session
2624,CBT Role-Play - Exposure and Response Prevention - Early Session
2625,The NORM.DIST and Related Functions in Excel
2626,Highlighting Cells with Missing Values in Excel
2627,Identifying and Highlighting Outliers in Excel
2628,Calculating and Interpreting Cohen's Kappa in Excel
2629,"CBT Role-Play - Subjective Units of Distress, Anxiety, and Public Speaking"
2630,CBT Role-Play - Behavioral Activation and Depression
2631,Estimating Inter-Rater Reliability with Cohen's Kappa in SPSS
2632,Determining Inter-Rater Reliability with the Intraclass Correlation Coefficient in SPSS
2633,Find Last Populated Row or Column with User Defined Function in Excel VBA
2634,Finding the Last Row or Column with an Excel VBA UserForm
2635,Calculating the Standard Error of the Mean in Excel
2636,Data Transformation for Skewed Variables Using the LOG10 Function in Excel
2637,CBT Role-Play -  Problem Solving and Decatastrophizing after Job Loss
2638,CBT Role Play - Catastrophizing and Decatastrophizing
2639,"Creating a User Defined Function Using the ""Select Case"" Method in Excel VBA"
2640,Creating a User Defined Function to Convert Z Scores into T Scores in Excel VBA
2641,Hiding and Unhiding Objects on an Excel VBA UserForm
2642,RAND and RANDBETWEEN Functions in Excel
2643,RANK.AVG and RANK.EQ Functions in Excel
2644,Open Word Document from Excel VBA UserForm
2645,Multiple Mode (MODE.MULT) Function in Excel
2646,Creating and Interpreting Scatterplots in Excel
2647,Combinations and Permutations in Excel
2648,Predicting Values with the LINEST Function in Excel
2649,Alternating Row and Column Colors and Other Formatting Options in Excel
2650,Predicting Values with the TREND Function in Excel
2651,Calculating the Coefficient of Determination in Excel
2652,Converting Variables into T Scores in Excel
2653,Converting Variables into Z Scores in Excel
2654,Counseling Treatment Planning - Goal and Objective Setting Related to Mild Depressive Symptoms
2655,Data Transformation for Positively and Negatively Skewed Distributions in SPSS
2656,Creating a Participant ID Variable in Excel
2657,The Split File Function in SPSS
2658,Converting Variables into Z Scores in SPSS
2659,"Transposing Arrays with the ""Transpose"" Function in SPSS"
2660,Converting Variables into T Scores in SPSS
2661,Conducting a Two-Way ANOVA in SPSS
2662,Inserting a Participant ID Number Variable in SPSS
2663,"The ""z Test: Two Sample for Means"" Analysis in Excel"
2664,Calculating a Correlation Coefficient in Excel Step-by-Step and with the CORREL Function
2665,Treatment Planning in Counseling - Setting a Goal and Corresponding Objectives
2666,Calculating the Standard Deviation in Excel
2667,Conducting a T-Test using the T.TEST Function in Excel
2668,Writing a Literature Review in Counseling Research
2669,Between-Subjects and Within-Subjects Designs in Counseling Research
2670,Conducting a Modified Levene's Test in Excel
2671,CBT Role-Play - Cognitive Reframing an Experience of Emotional Abuse
2672,Conducting a Discriminant Analysis in SPSS
2673,Conducting a Levene's Test in Excel
2674,The Aggregate Function in SPSS
2675,Conducting Brown-Forsythe and Welch Tests in SPSS
2676,Conducting and Interpreting a Levene's Test in SPSS
2677,"The ""Rank Cases"" Feature in SPSS"
2678,"The ""Count Values within Cases"" feature in SPSS"
2679,Creating Histograms in SPSS
2680,Configuring the Scroll Bar Form Control in Excel
2681,CBT Role-Play - Downward Arrow Technique
2682,Creating Bar Charts in Excel
2683,Creating Line Charts in Excel
2684,Creating Pie Charts in Microsoft Excel
2685,"The COUNT, COUNTA, COUNTBLANK, COUNTIF, and COUNTIFS Functions in Excel"
2686,"The SUMIF, SUMIFS, AVERAGEIF, and AVERAGEIFS Functions in Excel"
2687,Testing the Null Hypothesis in Counseling Research
2688,The Folstein Mini-Mental State Exam MMSE - Client with a Cognitive Impairment
2689,The Folstein Mini-Mental State Exam MMSE - Client with a Borderline Cognitive Impairment
2690,The Folstein Mini-Mental State Exam MMSE
2691,Creating Bar Charts in SPSS
2692,Reverse Coding in SPSS
2693,Computing Variables in SPSS to Measure Central Tendency
2694,"Graphing a Frequency Distribution in Excel Using the ""Histogram"" Feature"
2695,Configuring a TabStrip Control on an Excel VBA UserForm
2696,Suicide Assessment of Client with Initially Subtle Warning Signs of Suicide
2697,Suicide Assessment by Counselor Supervisor Not Familiar with Client
2698,The Standardised Mini-Mental State Exam SMMSE - Client with an Impairment
2699,Administering the Standardised Mini-Mental State Examination SMMSE
2700,Passing Arguments to Subroutines and Functions in Excel VBA
2701,Selecting a Range on an Excel Worksheet with a RefEdit Control on a VBA UserForm
2702,Selecting a Post Hoc Test after ANOVA in SPSS
2703,Factor Analysis (Principal Components Analysis) with Varimax Rotation in SPSS
2704,Configuring a SpinButton on an Excel VBA UserForm
2705,"""Visual Binning"" Feature in SPSS"
2706,"""Recode into Same Variables"" Feature in SPSS"
2707,Configuring a ListBox Control to Display Multiple Columns on an Excel VBA UserForm
2708,Configuring a ToggleButton on an Excel VBA UserForm
2709,Configuring a CheckBox on an Excel VBA UserForm
2710,Motivational Interviewing Role-Play - Preparation Stage - Cannabis Use
2711,Motivational Interviewing Role-Play - Preparation Stage - Stimulant Use
2712,Motivational Interviewing Role-Play - Precontemplation Stage - Weight Loss
2713,Motivational Interviewing Role-Play - Precontemplation Stage - Smoking Cessation
2714,"Motivational Interviewing Role-Play - ""Double Approach-Avoidance"" - Opioid Use"
2715,"Motivational Interviewing Role-Play - ""Avoidance-Avoidance"" - Fine or Community Service"
2716,"Motivational Interviewing Role-Play - ""Approach-Approach"" - Selecting a Doctoral Program"
2717,Using the Select Cases Feature in SPSS
2718,Conducting a Shapiro-Wilk Normality Test in SPSS
2719,Conducting a Kolmogorov-Smirnov Normality Test (K-S Test) in SPSS
2720,Dynamically Fill ListBox on Excel VBA UserForm
2721,Add Data to an Excel Worksheet with a ListBox on a VBA UserForm
2722,Configuring a MultiPage Control on an Excel VBA UserForm
2723,Recoding Variables in Excel
2724,Recoding into Different Variables in SPSS
2725,Highlighting Empty Text Fields on an Excel VBA UserForm
2726,Adding Data to an Excel Worksheet using TextBox Controls on a VBA UserForm
2727,Adding Data to Excel using Option Buttons on a VBA UserForm
2728,Dynamically Fill ComboBox (Drop Down List) from Another ComboBox Selection in an Excel VBA UserForm
2729,"Configuring ""Previous"" and ""Next"" Command Buttons on a Microsoft Excel VBA UserForm"
2730,Configuring a ComboBox (Drop Down List) on an Excel VBA UserForm
2731,Independent and Dependent Variables and Covariates
2732,Structuring and Writing the Method Section for an APA Style Manuscript
2733,CBT Role-Play - Treating Heroin Use
2734,CBT Role-Play - Fear of Voyeuristic Video Recording
2735,CBT Role-Play - Test Anxiety
2736,Computing Variables in SPSS
2737,Quantitative and Qualitative Research
2738,Frequency Function in Excel
2739,Chi-Square Test in Excel
2740,Dynamic Named Ranges in Excel
2741,Indirect and Address Functions in Excel
2742,Vlookup and Choose Functions in Excel
2743,"Left, Right, Len, Mid, Find, and Search Functions in Excel"
2744,"Substitute, Replace, and Find Functions in Excel"
2745,Binomial Distribution Function in Excel
2746,T-Test in Excel including Testing for Equality of Variances
2747,Creating a Timestamp in Excel
2748,Calculating Date and Time Differences in Excel
2749,Transposing Arrays in Excel
2750,Poisson Function in Excel
2751,Friedman's ANOVA in SPSS
2752,Wilcoxon Signed-Rank Test
2753,Counseling Role-Play - Addressing Medication Concerns
2754,Stages of Group Counseling
2755,Advantages and Disadvantages of Group Counseling and Co-facilitation
2756,Group Counseling - Types of Groups
2757,Conditional Formatting in Excel
2758,Data Validation in Excel
2759,Normality Tests in SPSS
2760,Substituting Values in Excel using the Index and Match Functions
2761,Combining First and Last Names in Excel
2762,Separating First and Last Names in Excel
2763,Moderator and Mediator Variables
2764,Estimating Sample Size Using Excel
2765,Calculating Probabilities Using the Normal Distribution Function in Excel
2766,Calculating Confidence Intervals in Excel
2767,A Role-Play Assessment with the Montreal Cognitive Assessment MoCA
2768,Calculating Measures of Central Tendency using Excel
2769,Calculating Z Scores using Excel
2770,Research Designs in Counseling
2771,"Suicide Assessment Role-Play - Ideation, Intent, and Plan"
2772,Suicide Assessment Role-Play - Ideation and Plan without Intent
2773,Suicide Assessment Role-Play - Ideation without Intent or Plan
2774,Administering a Mini-Mental Status Exam
2775,Mann-Whitney U Test in SPSS
2776,Kruskal-Wallis H Test in SPSS
2777,CBT Role-Play - Depressive Symptoms and Lack of Motivation
2778,CBT Role-Play - Anxiety and Guilt Related to Balancing Home and Work
2779,CBT Role-Play - Anxiety Related to School Performance
2780,Calculating a Correlation Coefficient Using Excel
2781,"Psychotropic Drug Indications, Off-Label Usage, and Dosage Ranges - An Overview for Counselors"
2782,Explaining the Limits of Confidentiality to a Counseling Client
2783,Calculating Descriptive Statistics Using Excel
2784,One-way ANOVA and Post Hoc Test Using SPSS
2785,Rational Emotive Behavior Therapy
2786,Calculating Percentile Rank Using Excel
2787,Pretest and Posttest Analysis Using Excel
2788,Counseling Intake Report Writing
2789,Psychoactive Drug Usage by Disorder: An Overview for Counselors
2790,Psychopharmacology and Counseling
2791,Standard Scores in Counseling Assessment
2792,Statistics in Counseling Appraisal
2793,Intelligence Assessment in Counseling
2794,Import Data from Microsoft Excel into SPSS
2795,Suicide and Risk Assessment in Counseling
2796,"Counseling Ethics - Evaluation, Assessment, and Interpretation"
2797,Paired Samples T Test Using SPSS
2798,Calculating and Interpreting Cronbach's Alpha Using SPSS
2799,APA Style - Major Section Headings of a Manuscript
2800,APA Style - Citations
2801,APA Style - References
2802,APA Style - Grammar and Usage
2803,APA Style - Punctuation
2804,"APA Style - Formatting the Title Page, Abstract, and Body"
2805,"APA Style - Title, Authorship, and Abstract"
2806,Clinical Supervision for Counseling - Addressing Counselor Burnout
2807,Clinical Supervision for Counseling - Intervening when a Supervisee is Attracted to a Client
2808,Clinical Supervision for Counseling - Confidence Issues with CBT Techniques
2809,Clinical Supervision for Counseling - Confidence Issues after Assessing a Suicidal Client
2810,Clinical Supervision for Counseling - Countertransference
2811,Clinical Supervision for Counseling - Moving Sessions Beyond the Superficial
2812,Calculating Cohen's d Using Microsoft Excel
